id,name,category,doc_id
7003,"Section 107 of Title 14, Code of Federal Regulations",LEGAL_SOURCE,323
7004,small unmanned aircraft systems,TECHNOLOGY,323
7005,big data analytics,TECHNOLOGY,323
7006,ML,TECHNOLOGY,323
7007,FAA,ACTOR,323
7008,Department of Labor,ACTOR,496
7009,automation,TECHNOLOGY,496
7010,Workforce Innovation and Opportunity Act,LEGAL_SOURCE,496
7011,national dislocated worker grants,REQUIREMENT,496
7012,training services,REQUIREMENT,496
7013,labor standards,LEGAL_SOURCE,496
7014,nondiscrimination provisions,RISK,496
7015,AI,TECHNOLOGY,1371
7016,platform algorithms,TECHNOLOGY,1371
7017,advertising information,LEGAL_SOURCE,1371
7018,metadata,TECHNOLOGY,1371
7019,transparency,OTHER,1371
7020,user privacy,RISK,1371
7021,recommender and ranking algorithms,TECHNOLOGY,1371
7022,content moderation,LEGAL_SOURCE,1371
7023,government orders,LEGAL_SOURCE,1371
7024,Homeland Security Act of 2002,LEGAL_SOURCE,1200
7025,PIVOTT Program,REQUIREMENT,1200
7026,CISA,ACTOR,1200
7027,cybersecurity education and training,REQUIREMENT,1200
7028,community colleges,ACTOR,1200
7029,technical schools,ACTOR,1200
7030,military service,DOMAIN,1200
7031,scholarships,REQUIREMENT,1200
7032,cyber training database,LEGAL_SOURCE,1200
7033,certification opportunities,REQUIREMENT,1200
7034,Secretary,ACTOR,1375
7035,GAO,ACTOR,1375
7036,National Marine Fisheries Service,ACTOR,1375
7037,AI,TECHNOLOGY,1375
7038,ML,TECHNOLOGY,1375
7039,electronic monitoring,TECHNOLOGY,1375
7040,data management,TECHNOLOGY,1375
7041,advisory panel,REQUIREMENT,1375
7042,Federal Advisory Committee Act,LEGAL_SOURCE,1375
7043,electronic technologies innovation prize,REQUIREMENT,1375
7044,Workforce Innovation and Opportunity Act,LEGAL_SOURCE,1372
7045,ML,TECHNOLOGY,1372
7046,advanced analytics,TECHNOLOGY,1372
7047,states,ACTOR,1372
7048,program operations,REQUIREMENT,1372
7049,Communications Act of 1934,LEGAL_SOURCE,1276
7050,GenAI,TECHNOLOGY,1276
7051,voice cloning,TECHNOLOGY,1276
7052,Commission,ACTOR,1276
7053,Department of Labor,ACTOR,457
7054,Privacy and Technology Division,ACTOR,457
7055,Congress,ACTOR,457
7056,workplace surveillance,TECHNOLOGY,457
7057,cybersecurity measures,RISK,457
7058,civil actions,REQUIREMENT,457
7059,predispute arbitration agreements,LEGAL_SOURCE,457
7060,federal and state agencies,ACTOR,457
7061,labor organizations,ACTOR,457
7062,NOAA,ACTOR,1374
7063,Artificial Intelligence Strategy,LEGAL_SOURCE,1374
7064,Assistant Administrator for Fisheries,ACTOR,1374
7065,Congress,ACTOR,1374
7066,Secretary,ACTOR,1374
7067,fisheries data modernization,REQUIREMENT,1374
7068,data management,TECHNOLOGY,1374
7069,digital replicas,TECHNOLOGY,1242
7070,property right,LEGAL_SOURCE,1242
7071,online services,ACTOR,1242
7072,state laws,LEGAL_SOURCE,1242
7073,FAA,ACTOR,1310
7074,detection at range technology,TECHNOLOGY,1310
7075,AI,TECHNOLOGY,1310
7076,noninvasive technologies,TECHNOLOGY,1310
7077,GAO,ACTOR,1310
7078,Congress,ACTOR,1310
7079,civil rights,RISK,1310
7080,privacy,RISK,1310
7081,Social Security Act,LEGAL_SOURCE,1392
7082,AI,TECHNOLOGY,1392
7083,ML,TECHNOLOGY,1392
7084,clinical decision-making,TECHNOLOGY,1392
7085,mental health,DOMAIN,1392
7086,substance use disorder services,DOMAIN,1392
7087,behavioral health providers,DOMAIN,1392
7088,transparency,OTHER,1392
7089,Medicare,REQUIREMENT,1391
7090,Centers for Medicare & Medicaid Services,ACTOR,1391
7091,Department of Health and Human Services,ACTOR,1391
7092,mental health parity,LEGAL_SOURCE,1391
7093,mental health and substance use disorder benefits,DOMAIN,1391
7094,prescription drug plans,REQUIREMENT,1391
7095,penalties,OTHER,1391
7096,nonquantitative treatment limitations,REQUIREMENT,1391
7097,Department of Agriculture,ACTOR,1315
7098,Senior Advisor for National Security,ACTOR,1315
7099,National Security Council,ACTOR,1315
7100,national security,ACTOR,1315
7101,law enforcement agencies,ACTOR,1315
7102,Intelligence Community,ACTOR,1315
7103,Congress,ACTOR,1315
7104,AI,TECHNOLOGY,1315
7105,cybersecurity,RISK,1315
7106,foreign influence,RISK,1315
7107,National Artificial Intelligence Initiative Act of 2020,LEGAL_SOURCE,1681
7108,AI,TECHNOLOGY,1681
7109,United States Code,LEGAL_SOURCE,1681
7110,money laundering,DOMAIN,1681
7111,fines,OTHER,1681
7112,imprisonment,OTHER,1681
7113,National Defense Authorization Act,LEGAL_SOURCE,1687
7114,DoD,ACTOR,1687
7115,Armed Forces,DOMAIN,1687
7116,Department of Defense,ACTOR,1687
7117,Digital On-Demand Program,REQUIREMENT,1687
7118,Congress,ACTOR,1687
7119,AI,TECHNOLOGY,1687
7120,ML,TECHNOLOGY,1687
7121,AI-generated content,TECHNOLOGY,1687
7122,cybersecurity training,REQUIREMENT,1687
7123,privacy,RISK,1687
7124,ethical use,LEGAL_SOURCE,1687
7125,Assistant Attorney General of the Civil Rights Division,ACTOR,1685
7126,congressional committees,ACTOR,1685
7127,Act,LEGAL_SOURCE,1685
7128,civil rights offices,ACTOR,1685
7129,United States Code,LEGAL_SOURCE,1679
7130,Chief Data Officers,ACTOR,1679
7131,Chief Data Officer Council,ACTOR,1679
7132,GAO,ACTOR,1679
7133,AI,TECHNOLOGY,1679
7134,data governance,LEGAL_SOURCE,1679
7135,data transparency,OTHER,1679
7136,privacy,RISK,1679
7137,State Department Basic Authorities Act,LEGAL_SOURCE,1684
7138,Deputy Secretary of State for Economic Security,ACTOR,1684
7139,Assistant Secretary for Technology and Innovation Security,ACTOR,1684
7140,Office of Economic Analysis and Targeting,ACTOR,1684
7141,Foreign Service officers,ACTOR,1684
7142,AI,TECHNOLOGY,1684
7143,ML,TECHNOLOGY,1684
7144,federal database,LEGAL_SOURCE,1684
7145,Public Health Service Act,LEGAL_SOURCE,1680
7146,AI tools,TECHNOLOGY,1680
7147,Chief Artificial Intelligence Officer,ACTOR,1680
7148,Interagency Council on Improving Diagnosis in Health Care,ACTOR,1680
7149,diagnostic safety and quality,DOMAIN,1680
7150,Congress,ACTOR,1680
7151,strategic federal plan,LEGAL_SOURCE,1680
7152,EPA,ACTOR,316
7153,EPA,ACTOR,316
7154,supercomputing,TECHNOLOGY,316
7155,ML,TECHNOLOGY,316
7156,Consortium,REQUIREMENT,316
7157,toxic substances,DOMAIN,316
7158,autonomous weapons systems,TECHNOLOGY,275
7159,nuclear weapons,TECHNOLOGY,275
7160,federal funds,DOMAIN,275
7161,meaningful human control,LEGAL_SOURCE,275
7162,NAIRR,REQUIREMENT,89
7163,NSF,ACTOR,89
7164,National AI Research Resource,REQUIREMENT,89
7165,Program Management Office,ACTOR,89
7166,Operating Entity,ACTOR,89
7167,privacy,RISK,89
7168,ethical,LEGAL_SOURCE,89
7169,safety,RISK,89
7170,scientific integrity requirements,REQUIREMENT,89
7171,security requirements,RISK,89
7172,AI,TECHNOLOGY,35
7173,privacy,RISK,35
7174,safety,RISK,35
7175,shared responsibility,OTHER,35
7176,open collaboration,LEGAL_SOURCE,35
7177,agile governance,LEGAL_SOURCE,35
7178,fairness and justice,RISK,35
7179,automated decision systems,TECHNOLOGY,329
7180,ADS Impact Assessments,LEGAL_SOURCE,329
7181,open-source software,TECHNOLOGY,329
7182,protected classes,RISK,329
7183,privacy,RISK,329
7184,security,RISK,329
7185,public comments,OTHER,329
7186,human review,OTHER,329
7187,neutral third party,ACTOR,329
7188,New Jersey,OTHER,285
7189,automated decision tools,TECHNOLOGY,285
7190,bias audit,LEGAL_SOURCE,285
7191,automated employment decision tool,TECHNOLOGY,285
7192,civil penalties,OTHER,285
7193,fines,OTHER,285
7194,AI systems,TECHNOLOGY,274
7195,protected class,RISK,274
7196,healthcare,DOMAIN,274
7197,fines,OTHER,274
7198,civil lawsuits,REQUIREMENT,274
7199,AI,TECHNOLOGY,278
7200,automated process,TECHNOLOGY,278
7201,automated decision systems,TECHNOLOGY,278
7202,outside auditor,ACTOR,278
7203,impact assessment,LEGAL_SOURCE,278
7204,training data,TECHNOLOGY,278
7205,discrimination,RISK,278
7206,employment,OTHER,278
7207,education,DOMAIN,278
7208,Amazon,ACTOR,758
7209,Anthropic,ACTOR,758
7210,Google,ACTOR,758
7211,Inflection,ACTOR,758
7212,Meta,ACTOR,758
7213,Microsoft,ACTOR,758
7214,OpenAI,ACTOR,758
7215,Biden-Harris Administration,ACTOR,758
7216,AI technology,TECHNOLOGY,758
7217,executive order,LEGAL_SOURCE,758
7218,bipartisan legislation,LEGAL_SOURCE,758
7219,civil society,ACTOR,758
7220,academia,ACTOR,758
7221,cybersecurity,RISK,758
7222,automated systems,TECHNOLOGY,995
7223,pre-deployment testing,LIFECYCLE_STAGE,995
7224,risk identification,RISK,995
7225,ongoing monitoring,LIFECYCLE_STAGE,995
7226,discrimination,RISK,995
7227,privacy,RISK,995
7228,surveillance technologies,TECHNOLOGY,995
7229,civil liberties,RISK,995
7230,user consent,RISK,995
7231,transparency,OTHER,995
7232,accountability,OTHER,995
7233,public reporting,OTHER,995
7234,data analytics,TECHNOLOGY,379
7235,AI,TECHNOLOGY,379
7236,eligibility verification,REQUIREMENT,379
7237,fraud detection,REQUIREMENT,379
7238,public assistance programs,REQUIREMENT,379
7239,state governments,ACTOR,379
7240,federal waivers,LEGAL_SOURCE,379
7241,health savings accounts,REQUIREMENT,379
7242,medical assistance,DOMAIN,379
7243,managed care organizations,ACTOR,379
7244,medical assistance claims data,LEGAL_SOURCE,379
7245,automobile insurers,ACTOR,357
7246,automated or predictive underwriting systems,TECHNOLOGY,357
7247,Department of Banking and Insurance,ACTOR,357
7248,Commissioner of Banking and Insurance,ACTOR,357
7249,AI,TECHNOLOGY,357
7250,robotic process automation,TECHNOLOGY,357
7251,rules and regulations,LEGAL_SOURCE,357
7252,act,LEGAL_SOURCE,357
7253,Department of State,ACTOR,376
7254,AI,TECHNOLOGY,376
7255,Right-to-Know Law,LEGAL_SOURCE,376
7256,online database,LEGAL_SOURCE,376
7257,legislative committees,ACTOR,376
7258,registry,LEGAL_SOURCE,376
7259,act,LEGAL_SOURCE,376
7260,large-scale generative AI models,TECHNOLOGY,368
7261,watermark,REQUIREMENT,368
7262,consent,RISK,368
7263,training models,LIFECYCLE_STAGE,368
7264,Rhode Island Attorney General's Office,ACTOR,368
7265,public registry,LEGAL_SOURCE,368
7266,risk assessments,LIFECYCLE_STAGE,368
7267,bias and discrimination,RISK,368
7268,Study Committee on Automation and the Workforce,REQUIREMENT,375
7269,North Carolina,OTHER,375
7270,Governor,ACTOR,375
7271,state legislators,ACTOR,375
7272,state departments,ACTOR,375
7273,education,ACTOR,375
7274,automation technologies,TECHNOLOGY,375
7275,AI,TECHNOLOGY,375
7276,industrial robotics,TECHNOLOGY,375
7277,self-service technologies,TECHNOLOGY,375
7278,employment,OTHER,375
7279,training requirements,DOMAIN,375
7280,Joint Legislative Commission on Governmental Operations,ACTOR,375
7281,Attorney General,ACTOR,1158
7282,"Children, Youth, and Families Department",ACTOR,1158
7283,structured decision-making tools,TECHNOLOGY,1158
7284,task force,REQUIREMENT,1158
7285,child abuse and neglect cases,DOMAIN,1158
7286,law enforcement agencies,DOMAIN,1158
7287,behavioral health,DOMAIN,1158
7288,post-secondary institution,DOMAIN,1158
7289,legislative health and human services committee,ACTOR,1158
7290,AI mental health applications,TECHNOLOGY,356
7291,licensed mental health professionals,DOMAIN,356
7292,AI mental health services,DOMAIN,356
7293,informed consent,RISK,356
7294,AI technology,TECHNOLOGY,356
7295,record-keeping requirements,REQUIREMENT,356
7296,Artificial Intelligence Officer,ACTOR,362
7297,automated systems,TECHNOLOGY,362
7298,state governments,ACTOR,362
7299,New Jersey Artificial Intelligence Advisory Board,ACTOR,362
7300,Artificial Intelligence Implementation Officer,ACTOR,362
7301,task force,REQUIREMENT,362
7302,AI Bill of Rights,LEGAL_SOURCE,362
7303,public records laws,LEGAL_SOURCE,362
7304,trade secrets,OTHER,362
7305,synthetic media,TECHNOLOGY,366
7306,AI,TECHNOLOGY,366
7307,political communications,LEGAL_SOURCE,366
7308,act,LEGAL_SOURCE,366
7309,generative AI models,TECHNOLOGY,365
7310,ChatGPT,TECHNOLOGY,365
7311,large-scale generative artificial intelligence model,TECHNOLOGY,365
7312,AI models,TECHNOLOGY,365
7313,watermark,REQUIREMENT,365
7314,training data,TECHNOLOGY,365
7315,Attorney General,ACTOR,365
7316,risk assessments,LIFECYCLE_STAGE,365
7317,security measures,RISK,365
7318,informed consent,RISK,365
7319,regulations,LEGAL_SOURCE,365
7320,legal action,REQUIREMENT,365
7321,executive office of technology services and security,ACTOR,360
7322,automated decision systems,TECHNOLOGY,360
7323,Commonwealth of Massachusetts,OTHER,360
7324,commission,ACTOR,360
7325,ML,TECHNOLOGY,360
7326,discrimination,RISK,360
7327,civil rights,RISK,360
7328,privacy,RISK,360
7329,intellectual property,LEGAL_SOURCE,360
7330,annual report,LEGAL_SOURCE,360
7331,state legislatures,ACTOR,360
7332,state finance law,LEGAL_SOURCE,363
7333,algorithmic decision systems,TECHNOLOGY,363
7334,artificial intelligence standards,REQUIREMENT,363
7335,transparency,OTHER,363
7336,fairness,RISK,363
7337,executive law,LEGAL_SOURCE,363
7338,unlawful discriminatory practice,RISK,363
7339,commissioner of taxation and finance,ACTOR,363
7340,regulations,LEGAL_SOURCE,363
7341,AI,TECHNOLOGY,367
7342,Empire State Film Production Credit,REQUIREMENT,367
7343,collective bargaining agreements,LEGAL_SOURCE,367
7344,AI systems,TECHNOLOGY,1045
7345,human rights,RISK,1045
7346,privacy,RISK,1045
7347,data security,RISK,1045
7348,risk management,RISK,1045
7349,transparency,OTHER,1045
7350,accountable,OTHER,1045
7351,human oversight,OTHER,1045
7352,fairness,RISK,1045
7353,equitable society,RISK,1045
7354,federal government,ACTOR,1111
7355,American AI Initiative,LEGAL_SOURCE,1111
7356,AI research,LIFECYCLE_STAGE,1111
7357,civil liberties,RISK,1111
7358,privacy,RISK,1111
7359,standards,REQUIREMENT,1111
7360,AI systems,TECHNOLOGY,1111
7361,American workers,ACTOR,1111
7362,standards,REQUIREMENT,1111
7363,AI technology,TECHNOLOGY,1111
7364,synthetic nucleic acids,TECHNOLOGY,1021
7365,procurement screening framework,LEGAL_SOURCE,1021
7366,synthetic nucleic acid providers,ACTOR,1021
7367,equipment manufacturers,ACTOR,1021
7368,NIST,ACTOR,1021
7369,technical specifications,REQUIREMENT,1021
7370,federal funding agencies,ACTOR,1021
7371,cybersecurity measures,RISK,1021
7372,sensitive data,OTHER,1021
7373,independent audits,LIFECYCLE_STAGE,1021
7374,European Commission,ACTOR,1072
7375,Directive (EU) 2020/1828,LEGAL_SOURCE,1072
7376,AI Liability Directive,LEGAL_SOURCE,1072
7377,Member States,OTHER,1072
7378,Union law,LEGAL_SOURCE,1072
7379,Amazon Web Services,ACTOR,759
7380,AWS,ACTOR,759
7381,Amazon Bedrock,TECHNOLOGY,759
7382,Amazon Titan Foundation Models,TECHNOLOGY,759
7383,AI Service Cards,LEGAL_SOURCE,759
7384,AWS Responsible AI Policy,LEGAL_SOURCE,759
7385,AI and ML services,TECHNOLOGY,759
7386,red teaming,LIFECYCLE_STAGE,759
7387,bias mitigation,RISK,759
7388,human oversight,OTHER,759
7389,security assessments,LIFECYCLE_STAGE,759
7390,privacy violations,RISK,759
7391,OpenAI,ACTOR,765
7392,Preparedness Framework,LEGAL_SOURCE,765
7393,frontier AI models,TECHNOLOGY,765
7394,Deployment Safety Board,ACTOR,765
7395,Microsoft,ACTOR,765
7396,Superalignment,REQUIREMENT,765
7397,Preparedness teams,REQUIREMENT,765
7398,GPT-4,TECHNOLOGY,765
7399,DALL-E 3,TECHNOLOGY,765
7400,system card,LEGAL_SOURCE,765
7401,national security-related risks,RISK,765
7402,data input controls,REQUIREMENT,765
7403,AI-generated content,TECHNOLOGY,765
7404,U.S. patents,LEGAL_SOURCE,1025
7405,Pannu factors,REQUIREMENT,1025
7406,AI-assisted inventions,TECHNOLOGY,1025
7407,U.S. inventorship requirements,LEGAL_SOURCE,1025
7408,natural persons,ACTOR,1025
7409,Inflection,ACTOR,762
7410,frontier AI,TECHNOLOGY,762
7411,pre-deployment safety,LIFECYCLE_STAGE,762
7412,post-launch monitoring,LIFECYCLE_STAGE,762
7413,International Panel on AI Safety,ACTOR,762
7414,vulnerability reporting structures,LEGAL_SOURCE,762
7415,bug bounty program,REQUIREMENT,762
7416,training data,TECHNOLOGY,762
7417,AI-generated material,TECHNOLOGY,762
7418,watermarking,REQUIREMENT,762
7419,OPM,ACTOR,1036
7420,AI and key technical employees,ACTOR,1036
7421,Federal work experience,OTHER,1036
7422,alternative work schedules,LEGAL_SOURCE,1036
7423,telework,LEGAL_SOURCE,1036
7424,remote work,LEGAL_SOURCE,1036
7425,Congress,ACTOR,1116
7426,A.I. models,TECHNOLOGY,1116
7427,independent oversight body,ACTOR,1116
7428,state Attorneys General,ACTOR,1116
7429,export controls,LEGAL_SOURCE,1116
7430,sanctions,LEGAL_SOURCE,1116
7431,A.I. technology transfers,TECHNOLOGY,1116
7432,deepfakes,TECHNOLOGY,1116
7433,public database of A.I. information,LEGAL_SOURCE,1116
7434,consumer protections,LEGAL_SOURCE,1116
7435,safety brakes,RISK,1116
7436,data usage control,RISK,1116
7437,health IT certification criteria,REQUIREMENT,1187
7438,Predictive Decision Support Intervention,TECHNOLOGY,1187
7439,health IT systems,TECHNOLOGY,1187
7440,HL7,REQUIREMENT,1187
7441,LOINC,REQUIREMENT,1187
7442,SNOMED CT,REQUIREMENT,1187
7443,risk management practices,LEGAL_SOURCE,1187
7444,electronic health information exchange,DOMAIN,1187
7445,sex-based harassment,RISK,1188
7446,education programs,DOMAIN,1188
7447,AI technologies,TECHNOLOGY,1188
7448,remote settings,DOMAIN,1188
7449,institution-sponsored events,DOMAIN,1188
7450,digital platforms,TECHNOLOGY,1188
7451,FRA,ACTOR,1189
7452,freight rail industry,ACTOR,1189
7453,automated trucking,DOMAIN,1189
7454,PTC,TECHNOLOGY,1189
7455,AI,TECHNOLOGY,1189
7456,automation,TECHNOLOGY,1189
7457,drones,TECHNOLOGY,1189
7458,real-time safety systems,TECHNOLOGY,1189
7459,safety justifications,RISK,1189
7460,Meta,ACTOR,763
7461,Llama 2,TECHNOLOGY,763
7462,White House Commitments,LEGAL_SOURCE,763
7463,DEFCON,REQUIREMENT,763
7464,Synthetic Media Framework,REQUIREMENT,763
7465,Open Loop,REQUIREMENT,763
7466,AI-generated content,TECHNOLOGY,763
7467,AI model weights,OTHER,763
7468,AI vulnerabilities,RISK,763
7469,United States Department of Health and Human Services,ACTOR,1027
7470,HHS,ACTOR,1027
7471,"State, Local, Tribal, and Territorial Governments",ACTOR,1027
7472,NIST,ACTOR,1027
7473,AI Risk Management Framework,REQUIREMENT,1027
7474,Blueprint for an AI Bill of Rights,LEGAL_SOURCE,1027
7475,AI systems,TECHNOLOGY,1027
7476,human oversight,OTHER,1027
7477,privacy,RISK,1027
7478,civil rights,RISK,1027
7479,safety,RISK,1027
7480,transparency,OTHER,1027
7481,governance,OTHER,1027
7482,USDA,ACTOR,1026
7483,Executive Order 14110,LEGAL_SOURCE,1026
7484,Secretary,ACTOR,1026
7485,AI systems,TECHNOLOGY,1026
7486,benefits administration,ACTOR,1026
7487,SLTT agencies,ACTOR,1026
7488,data sovereignty,LEGAL_SOURCE,1026
7489,transparency,OTHER,1026
7490,accountability,OTHER,1026
7491,UK,OTHER,785
7492,Republic of Korea,OTHER,785
7493,Amazon,ACTOR,785
7494,Google,ACTOR,785
7495,OpenAI,ACTOR,785
7496,Frontier AI Safety Commitments,LEGAL_SOURCE,785
7497,frontier AI systems,TECHNOLOGY,785
7498,risk thresholds,REQUIREMENT,785
7499,risk management,RISK,785
7500,governance frameworks,LEGAL_SOURCE,785
7501,transparency,OTHER,785
